Ticker,Date,Close,High,Low,Open,Volume,daily_return,rolling_vol_20d,rolling_vol_60d,parkinson_vol,atr_14
WEGZY,2011-05-11,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-12,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-13,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-16,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-17,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-18,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,,0.0,0.0
WEGZY,2011-05-19,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-20,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-23,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-24,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-25,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-26,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-27,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-05-31,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-01,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-02,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-03,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-06,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-07,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-08,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-09,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-10,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-13,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-14,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-15,2.343855619430542,2.343855619430542,2.343855619430542,2.343855619430542,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-06-16,1.992700219154358,1.992700219154358,1.9546230806547213,1.992700219154358,8320.0,-0.16230666097658766,0.5761314933995962,0.3680769094914196,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-17,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3643775501793978,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-20,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3607875360259906,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3573015843615161,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3539147630496237,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-23,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3506224611378862,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-24,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3474203624570144,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-27,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.34430442182487336,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3412708435569208,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.33831606202344483,0.04112894965605901,0.027802324198272905
WEGZY,2011-06-30,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.3354367240271263,0.04112894965605901,0.027802324198272905
WEGZY,2011-07-01,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.027802324198272905
WEGZY,2011-07-05,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.027802324198272905
WEGZY,2011-07-06,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.027802324198272905
WEGZY,2011-07-07,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-08,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-11,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-13,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-14,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.5761314933995962,0.332629672802878,0.04112894965605901,0.0
WEGZY,2011-07-15,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-18,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-19,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-20,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-25,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-26,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-27,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-07-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-01,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-02,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-03,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-04,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-05,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-08,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-09,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-10,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-11,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-15,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-16,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-17,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-18,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-19,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-23,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-24,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-25,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-26,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-30,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-08-31,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-01,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-02,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-06,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-07,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-08,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-09,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.332629672802878,0.0,0.0
WEGZY,2011-09-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-13,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-14,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-15,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-16,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-19,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-20,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-23,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-26,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-27,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-09-30,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-03,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-04,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-05,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-06,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-07,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-10,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-11,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-13,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-14,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-17,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-18,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-19,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-20,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-24,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-25,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-26,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-27,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-10-31,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-01,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-02,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-03,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-04,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-07,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-08,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-09,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-10,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-11,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-14,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-15,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-16,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-17,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-18,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-23,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-25,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-11-30,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-01,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-02,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-05,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-06,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-07,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-08,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-09,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-13,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-14,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-15,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-16,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-19,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-20,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-21,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-22,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-23,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-27,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-28,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-29,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2011-12-30,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-03,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-04,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-05,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-06,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-09,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-10,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-11,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
WEGZY,2012-01-12,1.992700219154358,1.992700219154358,1.992700219154358,1.992700219154358,0.0,0.0,0.0,0.0,0.0,0.0
